date,store,item,sales,domain 
29-06-2016,3,1,26,business
30-06-2016,3,1,37,business
01-07-2016,3,1,27,business
02-07-2016,3,1,37,business
03-07-2016,3,1,41,business
04-07-2016,3,1,26,business
05-07-2016,3,1,30,business
06-07-2016,3,1,29,business
07-07-2016,3,1,42,business
08-07-2016,3,1,46,business
09-07-2016,3,1,48,business
10-07-2016,3,1,43,business
11-07-2016,3,1,25,business
12-07-2016,3,1,28,business
13-07-2016,3,1,37,business
14-07-2016,3,1,41,business
15-07-2016,3,1,37,business
16-07-2016,3,1,42,business
17-07-2016,3,1,36,business
18-07-2016,3,1,26,business
19-07-2016,3,1,24,business
20-07-2016,3,1,33,business
21-07-2016,3,1,40,business
22-07-2016,3,1,26,business
23-07-2016,3,1,36,business
24-07-2016,3,1,29,business
25-07-2016,3,1,36,business
26-07-2016,3,1,38,business
27-07-2016,3,1,27,business
28-07-2016,3,1,41,business
29-07-2016,3,1,38,business
30-07-2016,3,1,41,business
31-07-2016,3,1,32,business
01-08-2016,3,1,23,business
02-08-2016,3,1,21,business
03-08-2016,3,1,29,business
04-08-2016,3,1,18,business
05-08-2016,3,1,35,business
06-08-2016,3,1,36,business
07-08-2016,3,1,49,business
08-08-2016,3,1,31,business
09-08-2016,3,1,30,business
10-08-2016,3,1,22,business
11-08-2016,3,1,18,business
12-08-2016,3,1,42,business
13-08-2016,3,1,23,business
14-08-2016,3,1,44,business
15-08-2016,3,1,22,business
16-08-2016,3,1,21,business
17-08-2016,3,1,33,business
18-08-2016,3,1,37,business
19-08-2016,3,1,26,business
20-08-2016,3,1,36,business
21-08-2016,3,1,42,business
22-08-2016,3,1,19,business
23-08-2016,3,1,32,business
24-08-2016,3,1,35,business
25-08-2016,3,1,26,business
26-08-2016,3,1,33,business
27-08-2016,3,1,39,business
28-08-2016,3,1,39,business
29-08-2016,3,1,23,business
30-08-2016,3,1,36,business
31-08-2016,3,1,31,business
01-09-2016,3,1,28,business
02-09-2016,3,1,27,business
03-09-2016,3,1,37,business
04-09-2016,3,1,38,business
05-09-2016,3,1,23,business
06-09-2016,3,1,22,business
07-09-2016,3,1,21,business
08-09-2016,3,1,22,business
09-09-2016,3,1,24,business
10-09-2016,3,1,33,business
11-09-2016,3,1,27,business
12-09-2016,3,1,26,business
13-09-2016,3,1,22,business
14-09-2016,3,1,25,business
15-09-2016,3,1,22,business
16-09-2016,3,1,35,business
17-09-2016,3,1,30,business
18-09-2016,3,1,30,business
19-09-2016,3,1,15,business
20-09-2016,3,1,29,business
21-09-2016,3,1,24,business
22-09-2016,3,1,25,business
23-09-2016,3,1,28,business
24-09-2016,3,1,37,business
25-09-2016,3,1,30,business
26-09-2016,3,1,28,business
27-09-2016,3,1,31,business
28-09-2016,3,1,45,business
29-09-2016,3,1,26,business
30-09-2016,3,1,36,business
01-10-2016,3,1,28,business
02-10-2016,3,1,38,business
03-10-2016,3,1,8,business
04-10-2016,3,1,22,business
05-10-2016,3,1,24,business
06-10-2016,3,1,27,business
07-10-2016,3,1,31,business
08-10-2016,3,1,40,business
09-10-2016,3,1,32,business
10-10-2016,3,1,20,business
11-10-2016,3,1,30,business
12-10-2016,3,1,26,business
13-10-2016,3,1,22,business
14-10-2016,3,1,31,business
15-10-2016,3,1,35,business
16-10-2016,3,1,31,business
17-10-2016,3,1,19,business
18-10-2016,3,1,28,business
19-10-2016,3,1,25,business
20-10-2016,3,1,24,business
21-10-2016,3,1,37,business
22-10-2016,3,1,26,business
23-10-2016,3,1,22,business
24-10-2016,3,1,21,business
25-10-2016,3,1,21,business
26-10-2016,3,1,28,business
27-10-2016,3,1,30,business
28-10-2016,3,1,29,business
29-10-2016,3,1,30,business
30-10-2016,3,1,20,business
31-10-2016,3,1,22,business
01-11-2016,3,1,32,business
02-11-2016,3,1,31,business
03-11-2016,3,1,27,business
04-11-2016,3,1,25,business
05-11-2016,3,1,33,business
06-11-2016,3,1,45,business
07-11-2016,3,1,14,business
08-11-2016,3,1,25,business
09-11-2016,3,1,24,business
10-11-2016,3,1,34,business
11-11-2016,3,1,24,business
12-11-2016,3,1,30,business
13-11-2016,3,1,25,business
14-11-2016,3,1,23,business
15-11-2016,3,1,27,business
16-11-2016,3,1,18,business
17-11-2016,3,1,35,business
18-11-2016,3,1,21,business
19-11-2016,3,1,27,business
20-11-2016,3,1,46,business
21-11-2016,3,1,26,business
22-11-2016,3,1,23,business
23-11-2016,3,1,22,business
24-11-2016,3,1,35,business
25-11-2016,3,1,23,business
26-11-2016,3,1,27,business
27-11-2016,3,1,37,business
28-11-2016,3,1,21,business
29-11-2016,3,1,37,business
30-11-2016,3,1,25,business
01-12-2016,3,1,19,business
02-12-2016,3,1,15,business
03-12-2016,3,1,23,business
04-12-2016,3,1,30,business
05-12-2016,3,1,25,business
06-12-2016,3,1,14,business
07-12-2016,3,1,16,business
08-12-2016,3,1,23,business
09-12-2016,3,1,21,business
10-12-2016,3,1,37,business
11-12-2016,3,1,23,business
12-12-2016,3,1,24,business
13-12-2016,3,1,14,business
14-12-2016,3,1,17,business
15-12-2016,3,1,24,business
16-12-2016,3,1,25,business
17-12-2016,3,1,24,business
18-12-2016,3,1,23,business
19-12-2016,3,1,21,business
20-12-2016,3,1,26,business
21-12-2016,3,1,24,business
22-12-2016,3,1,21,business
23-12-2016,3,1,18,business
24-12-2016,3,1,26,business
25-12-2016,3,1,24,business
26-12-2016,3,1,11,business
27-12-2016,3,1,22,business
28-12-2016,3,1,15,business
29-12-2016,3,1,19,business
30-12-2016,3,1,21,business
31-12-2016,3,1,26,business
01-01-2017,3,1,20,business
02-01-2017,3,1,16,business
03-01-2017,3,1,17,business
04-01-2017,3,1,20,business
05-01-2017,3,1,26,business
06-01-2017,3,1,17,business
07-01-2017,3,1,22,business
08-01-2017,3,1,18,business
09-01-2017,3,1,17,business
10-01-2017,3,1,11,business
11-01-2017,3,1,20,business
12-01-2017,3,1,23,business
13-01-2017,3,1,16,business
14-01-2017,3,1,20,business
15-01-2017,3,1,25,business
16-01-2017,3,1,16,business
17-01-2017,3,1,22,business
18-01-2017,3,1,23,business
19-01-2017,3,1,23,business
20-01-2017,3,1,18,business
21-01-2017,3,1,24,business
22-01-2017,3,1,23,business
23-01-2017,3,1,18,business
24-01-2017,3,1,21,business
25-01-2017,3,1,16,business
26-01-2017,3,1,27,business
27-01-2017,3,1,21,business
28-01-2017,3,1,20,business
29-01-2017,3,1,21,business
30-01-2017,3,1,16,business
31-01-2017,3,1,17,business
01-02-2017,3,1,22,business
02-02-2017,3,1,28,business
03-02-2017,3,1,33,business
04-02-2017,3,1,28,business
05-02-2017,3,1,20,business
06-02-2017,3,1,20,business
07-02-2017,3,1,22,business
08-02-2017,3,1,17,business
09-02-2017,3,1,24,business
10-02-2017,3,1,26,business
11-02-2017,3,1,28,business
12-02-2017,3,1,20,business
13-02-2017,3,1,18,business
14-02-2017,3,1,26,business
15-02-2017,3,1,19,business
16-02-2017,3,1,19,business
17-02-2017,3,1,19,business
18-02-2017,3,1,22,business
19-02-2017,3,1,20,business
20-02-2017,3,1,18,business
21-02-2017,3,1,19,business
22-02-2017,3,1,22,business
23-02-2017,3,1,17,business
24-02-2017,3,1,24,business
25-02-2017,3,1,27,business
26-02-2017,3,1,26,business
27-02-2017,3,1,18,business
28-02-2017,3,1,17,business
01-03-2017,3,1,19,business
02-03-2017,3,1,14,business
03-03-2017,3,1,27,business
04-03-2017,3,1,27,business
05-03-2017,3,1,25,business
06-03-2017,3,1,21,business
07-03-2017,3,1,28,business
08-03-2017,3,1,25,business
09-03-2017,3,1,21,business
10-03-2017,3,1,23,business
11-03-2017,3,1,40,business
12-03-2017,3,1,33,business
13-03-2017,3,1,26,business
14-03-2017,3,1,22,business
15-03-2017,3,1,27,business
16-03-2017,3,1,25,business
17-03-2017,3,1,29,business
18-03-2017,3,1,32,business
19-03-2017,3,1,25,business
20-03-2017,3,1,16,business
21-03-2017,3,1,19,business
22-03-2017,3,1,26,business
23-03-2017,3,1,15,business
24-03-2017,3,1,34,business
25-03-2017,3,1,27,business
26-03-2017,3,1,17,business
27-03-2017,3,1,22,business
28-03-2017,3,1,27,business
29-03-2017,3,1,33,business
30-03-2017,3,1,23,business
31-03-2017,3,1,30,business
01-04-2017,3,1,42,business
02-04-2017,3,1,28,business
03-04-2017,3,1,25,business
04-04-2017,3,1,26,business
05-04-2017,3,1,31,business
06-04-2017,3,1,29,business
07-04-2017,3,1,44,business
08-04-2017,3,1,32,business
09-04-2017,3,1,37,business
10-04-2017,3,1,26,business
11-04-2017,3,1,29,business
12-04-2017,3,1,26,business
13-04-2017,3,1,28,business
14-04-2017,3,1,25,business
15-04-2017,3,1,52,business
16-04-2017,3,1,28,business
17-04-2017,3,1,26,business
18-04-2017,3,1,25,business
19-04-2017,3,1,30,business
20-04-2017,3,1,22,business
21-04-2017,3,1,26,business
22-04-2017,3,1,41,business
23-04-2017,3,1,31,business
24-04-2017,3,1,30,business
25-04-2017,3,1,25,business
26-04-2017,3,1,20,business
27-04-2017,3,1,36,business
28-04-2017,3,1,34,business
29-04-2017,3,1,32,business
30-04-2017,3,1,45,business
01-05-2017,3,1,26,business
02-05-2017,3,1,25,business
03-05-2017,3,1,32,business
04-05-2017,3,1,31,business
05-05-2017,3,1,32,business
06-05-2017,3,1,33,business
07-05-2017,3,1,38,business
08-05-2017,3,1,40,business
09-05-2017,3,1,37,business
10-05-2017,3,1,31,business
11-05-2017,3,1,32,business
12-05-2017,3,1,32,business
13-05-2017,3,1,43,business
14-05-2017,3,1,31,business
15-05-2017,3,1,20,business
16-05-2017,3,1,30,business
17-05-2017,3,1,20,business
18-05-2017,3,1,37,business
19-05-2017,3,1,26,business
20-05-2017,3,1,35,business
21-05-2017,3,1,34,business
22-05-2017,3,1,24,business
23-05-2017,3,1,29,business
24-05-2017,3,1,36,business
25-05-2017,3,1,33,business
26-05-2017,3,1,34,business
27-05-2017,3,1,33,business
28-05-2017,3,1,43,business
29-05-2017,3,1,32,business
30-05-2017,3,1,31,business
31-05-2017,3,1,40,business
01-06-2017,3,1,42,business
02-06-2017,3,1,32,business
03-06-2017,3,1,35,business
04-06-2017,3,1,50,business
05-06-2017,3,1,19,business
06-06-2017,3,1,38,business
07-06-2017,3,1,25,business
08-06-2017,3,1,32,business
09-06-2017,3,1,40,business
10-06-2017,3,1,29,business
11-06-2017,3,1,41,business
12-06-2017,3,1,22,business
13-06-2017,3,1,30,business
14-06-2017,3,1,30,business
15-06-2017,3,1,36,business
16-06-2017,3,1,37,business
17-06-2017,3,1,50,business
18-06-2017,3,1,38,business
19-06-2017,3,1,33,business
20-06-2017,3,1,28,business
21-06-2017,3,1,34,business
22-06-2017,3,1,30,business
23-06-2017,3,1,50,business
24-06-2017,3,1,28,business
25-06-2017,3,1,47,business
26-06-2017,3,1,37,business
27-06-2017,3,1,29,business
28-06-2017,3,1,38,business
29-06-2017,3,1,32,business
30-06-2017,3,1,45,business
01-07-2017,3,1,35,business
02-07-2017,3,1,40,business
03-07-2017,3,1,32,business
04-07-2017,3,1,44,business
05-07-2017,3,1,29,business
06-07-2017,3,1,41,business
07-07-2017,3,1,49,business
08-07-2017,3,1,32,business
09-07-2017,3,1,36,business
10-07-2017,3,1,30,business
11-07-2017,3,1,35,business
12-07-2017,3,1,42,business
13-07-2017,3,1,35,business
14-07-2017,3,1,34,business
15-07-2017,3,1,40,business
16-07-2017,3,1,51,business
17-07-2017,3,1,34,business
18-07-2017,3,1,40,business
19-07-2017,3,1,28,business
20-07-2017,3,1,36,business
21-07-2017,3,1,32,business
22-07-2017,3,1,41,business
23-07-2017,3,1,46,business
24-07-2017,3,1,21,business
25-07-2017,3,1,38,business
26-07-2017,3,1,40,business
27-07-2017,3,1,28,business
28-07-2017,3,1,49,business
29-07-2017,3,1,34,business
30-07-2017,3,1,45,business
31-07-2017,3,1,24,business
01-08-2017,3,1,30,business
02-08-2017,3,1,35,business
03-08-2017,3,1,27,business
04-08-2017,3,1,34,business
05-08-2017,3,1,45,business
06-08-2017,3,1,34,business
07-08-2017,3,1,25,business
08-08-2017,3,1,30,business
09-08-2017,3,1,25,business
10-08-2017,3,1,30,business
11-08-2017,3,1,34,business
12-08-2017,3,1,41,business
13-08-2017,3,1,30,business
14-08-2017,3,1,12,business
15-08-2017,3,1,28,business
16-08-2017,3,1,32,business
17-08-2017,3,1,40,business
18-08-2017,3,1,20,business
19-08-2017,3,1,31,business
20-08-2017,3,1,31,business
21-08-2017,3,1,25,business
22-08-2017,3,1,33,business
23-08-2017,3,1,30,business
24-08-2017,3,1,35,business
25-08-2017,3,1,37,business
26-08-2017,3,1,30,business
27-08-2017,3,1,29,business
28-08-2017,3,1,29,business
29-08-2017,3,1,27,business
30-08-2017,3,1,24,business
31-08-2017,3,1,29,business
01-09-2017,3,1,33,business
02-09-2017,3,1,22,business
03-09-2017,3,1,30,business
04-09-2017,3,1,21,business
05-09-2017,3,1,25,business
06-09-2017,3,1,24,business
07-09-2017,3,1,34,business
08-09-2017,3,1,44,business
09-09-2017,3,1,36,business
10-09-2017,3,1,32,business
11-09-2017,3,1,29,business
12-09-2017,3,1,19,business
13-09-2017,3,1,31,business
14-09-2017,3,1,39,business
15-09-2017,3,1,29,business
16-09-2017,3,1,33,business
17-09-2017,3,1,37,business
18-09-2017,3,1,19,business
19-09-2017,3,1,30,business
20-09-2017,3,1,25,business
21-09-2017,3,1,34,business
22-09-2017,3,1,30,business
23-09-2017,3,1,24,business
24-09-2017,3,1,36,business
25-09-2017,3,1,26,business
26-09-2017,3,1,21,business
27-09-2017,3,1,29,business
28-09-2017,3,1,24,business
29-09-2017,3,1,21,business
30-09-2017,3,1,28,business
01-10-2017,3,1,42,business
02-10-2017,3,1,18,business
03-10-2017,3,1,21,business
04-10-2017,3,1,29,business
05-10-2017,3,1,31,business
06-10-2017,3,1,26,business
07-10-2017,3,1,32,business
08-10-2017,3,1,46,business
09-10-2017,3,1,25,business
10-10-2017,3,1,20,business
11-10-2017,3,1,26,business
12-10-2017,3,1,27,business
13-10-2017,3,1,29,business
14-10-2017,3,1,31,business
15-10-2017,3,1,23,business
16-10-2017,3,1,19,business
17-10-2017,3,1,27,business
18-10-2017,3,1,20,business
19-10-2017,3,1,27,business
20-10-2017,3,1,30,business
21-10-2017,3,1,36,business
22-10-2017,3,1,44,business
23-10-2017,3,1,24,business
24-10-2017,3,1,28,business
25-10-2017,3,1,23,business
26-10-2017,3,1,22,business
27-10-2017,3,1,30,business
28-10-2017,3,1,34,business
29-10-2017,3,1,39,business
30-10-2017,3,1,29,business
31-10-2017,3,1,26,business
01-11-2017,3,1,24,business
02-11-2017,3,1,29,business
03-11-2017,3,1,32,business
04-11-2017,3,1,41,business
05-11-2017,3,1,32,business
06-11-2017,3,1,22,business
07-11-2017,3,1,27,business
08-11-2017,3,1,31,business
09-11-2017,3,1,33,business
10-11-2017,3,1,23,business
11-11-2017,3,1,34,business
12-11-2017,3,1,27,business
13-11-2017,3,1,24,business
14-11-2017,3,1,26,business
15-11-2017,3,1,33,business
16-11-2017,3,1,27,business
17-11-2017,3,1,34,business
18-11-2017,3,1,30,business
19-11-2017,3,1,34,business
20-11-2017,3,1,33,business
21-11-2017,3,1,32,business
22-11-2017,3,1,27,business
23-11-2017,3,1,23,business
24-11-2017,3,1,31,business
25-11-2017,3,1,29,business
26-11-2017,3,1,30,business
27-11-2017,3,1,27,business
28-11-2017,3,1,24,business
29-11-2017,3,1,32,business
30-11-2017,3,1,27,business
01-12-2017,3,1,19,business
02-12-2017,3,1,31,business
03-12-2017,3,1,26,business
04-12-2017,3,1,17,business
05-12-2017,3,1,21,business
06-12-2017,3,1,28,business
07-12-2017,3,1,17,business
08-12-2017,3,1,26,business
09-12-2017,3,1,29,business
10-12-2017,3,1,28,business
11-12-2017,3,1,19,business
12-12-2017,3,1,18,business
13-12-2017,3,1,26,business
14-12-2017,3,1,31,business
15-12-2017,3,1,20,business
16-12-2017,3,1,32,business
17-12-2017,3,1,19,business
18-12-2017,3,1,21,business
19-12-2017,3,1,19,business
20-12-2017,3,1,24,business
21-12-2017,3,1,29,business
22-12-2017,3,1,22,business
23-12-2017,3,1,27,business
24-12-2017,3,1,27,business
25-12-2017,3,1,13,business
26-12-2017,3,1,16,business
27-12-2017,3,1,16,business
28-12-2017,3,1,17,business
29-12-2017,3,1,21,business
30-12-2017,3,1,31,business
31-12-2017,3,1,19,business
01-01-2015,4,1,20,business
02-01-2015,4,1,17,business
03-01-2015,4,1,15,business
04-01-2015,4,1,19,business
05-01-2015,4,1,20,business
06-01-2015,4,1,11,business
07-01-2015,4,1,18,business
08-01-2015,4,1,16,business
09-01-2015,4,1,10,business
10-01-2015,4,1,15,business
11-01-2015,4,1,22,business
12-01-2015,4,1,8,business
13-01-2015,4,1,16,business
14-01-2015,4,1,14,business
15-01-2015,4,1,11,business
16-01-2015,4,1,15,business
17-01-2015,4,1,18,business
18-01-2015,4,1,18,business
19-01-2015,4,1,18,business
20-01-2015,4,1,12,business
21-01-2015,4,1,13,business
22-01-2015,4,1,14,business
23-01-2015,4,1,15,business
24-01-2015,4,1,13,business
25-01-2015,4,1,26,business
26-01-2015,4,1,12,business
27-01-2015,4,1,14,business
28-01-2015,4,1,15,business
29-01-2015,4,1,16,business
30-01-2015,4,1,15,business
31-01-2015,4,1,19,business
01-02-2015,4,1,26,business
02-02-2015,4,1,9,business
03-02-2015,4,1,27,business
04-02-2015,4,1,23,business
05-02-2015,4,1,16,business
06-02-2015,4,1,16,business
07-02-2015,4,1,20,business
08-02-2015,4,1,17,business
09-02-2015,4,1,9,business
10-02-2015,4,1,13,business
11-02-2015,4,1,14,business
12-02-2015,4,1,21,business
13-02-2015,4,1,18,business
14-02-2015,4,1,16,business
15-02-2015,4,1,21,business
16-02-2015,4,1,13,business
17-02-2015,4,1,21,business
18-02-2015,4,1,17,business
19-02-2015,4,1,25,business
20-02-2015,4,1,26,business
21-02-2015,4,1,17,business
22-02-2015,4,1,21,business
23-02-2015,4,1,12,business
24-02-2015,4,1,9,business
25-02-2015,4,1,11,business
26-02-2015,4,1,22,business
27-02-2015,4,1,20,business
28-02-2015,4,1,23,business
01-03-2015,4,1,33,business
02-03-2015,4,1,14,business
03-03-2015,4,1,14,business
04-03-2015,4,1,20,business
05-03-2015,4,1,18,business
06-03-2015,4,1,28,business
07-03-2015,4,1,24,business
08-03-2015,4,1,29,business
09-03-2015,4,1,10,business
10-03-2015,4,1,14,business
11-03-2015,4,1,24,business
12-03-2015,4,1,27,business
13-03-2015,4,1,31,business
14-03-2015,4,1,27,business
15-03-2015,4,1,29,business
16-03-2015,4,1,17,business
17-03-2015,4,1,11,business
18-03-2015,4,1,29,business
19-03-2015,4,1,23,business
20-03-2015,4,1,17,business
21-03-2015,4,1,21,business
22-03-2015,4,1,30,business
23-03-2015,4,1,17,business
24-03-2015,4,1,20,business
25-03-2015,4,1,20,business
26-03-2015,4,1,16,business
27-03-2015,4,1,21,business
28-03-2015,4,1,20,business
29-03-2015,4,1,21,business
30-03-2015,4,1,11,business
31-03-2015,4,1,17,business
01-04-2015,4,1,23,business
02-04-2015,4,1,31,business
03-04-2015,4,1,28,business
04-04-2015,4,1,33,business
05-04-2015,4,1,28,business
06-04-2015,4,1,18,business
07-04-2015,4,1,19,business
08-04-2015,4,1,23,business
09-04-2015,4,1,25,business
10-04-2015,4,1,26,business
11-04-2015,4,1,20,business
12-04-2015,4,1,38,business
13-04-2015,4,1,11,business
14-04-2015,4,1,18,business
15-04-2015,4,1,15,business
16-04-2015,4,1,23,business
17-04-2015,4,1,37,business
18-04-2015,4,1,23,business
19-04-2015,4,1,26,business
20-04-2015,4,1,14,business
21-04-2015,4,1,19,business
22-04-2015,4,1,24,business
23-04-2015,4,1,24,business
24-04-2015,4,1,32,business
25-04-2015,4,1,28,business
26-04-2015,4,1,32,business
27-04-2015,4,1,10,business
28-04-2015,4,1,18,business
29-04-2015,4,1,21,business
30-04-2015,4,1,26,business
01-05-2015,4,1,22,business
02-05-2015,4,1,37,business
03-05-2015,4,1,30,business
04-05-2015,4,1,17,business
05-05-2015,4,1,20,business
06-05-2015,4,1,27,business
07-05-2015,4,1,22,business
08-05-2015,4,1,24,business
09-05-2015,4,1,27,business
10-05-2015,4,1,24,business
11-05-2015,4,1,26,business
12-05-2015,4,1,23,business
13-05-2015,4,1,22,business
14-05-2015,4,1,38,business
15-05-2015,4,1,32,business
16-05-2015,4,1,23,business
17-05-2015,4,1,33,business
18-05-2015,4,1,26,business
19-05-2015,4,1,19,business
20-05-2015,4,1,25,business
21-05-2015,4,1,27,business
22-05-2015,4,1,22,business
23-05-2015,4,1,29,business
24-05-2015,4,1,37,business
25-05-2015,4,1,24,business
26-05-2015,4,1,26,business
27-05-2015,4,1,29,business
28-05-2015,4,1,29,business
29-05-2015,4,1,31,business
30-05-2015,4,1,29,business
31-05-2015,4,1,35,business
01-06-2015,4,1,27,business
02-06-2015,4,1,17,business
03-06-2015,4,1,26,business
04-06-2015,4,1,31,business
05-06-2015,4,1,32,business
06-06-2015,4,1,24,business
07-06-2015,4,1,30,business
08-06-2015,4,1,16,business
09-06-2015,4,1,33,business
10-06-2015,4,1,22,business
11-06-2015,4,1,27,business
12-06-2015,4,1,24,business
13-06-2015,4,1,35,business
14-06-2015,4,1,35,business
15-06-2015,4,1,17,business
16-06-2015,4,1,31,business
17-06-2015,4,1,23,business
18-06-2015,4,1,27,business
19-06-2015,4,1,28,business
20-06-2015,4,1,38,business
21-06-2015,4,1,28,business
22-06-2015,4,1,30,business
23-06-2015,4,1,31,business
24-06-2015,4,1,31,business
25-06-2015,4,1,26,business
26-06-2015,4,1,38,business
27-06-2015,4,1,31,business
28-06-2015,4,1,27,business
29-06-2015,4,1,17,business
30-06-2015,4,1,17,business
01-07-2015,4,1,26,business
02-07-2015,4,1,35,business
03-07-2015,4,1,29,business
04-07-2015,4,1,33,business
05-07-2015,4,1,28,business
06-07-2015,4,1,23,business
07-07-2015,4,1,30,business
08-07-2015,4,1,25,business
09-07-2015,4,1,26,business
10-07-2015,4,1,34,business
11-07-2015,4,1,31,business
12-07-2015,4,1,39,business
13-07-2015,4,1,17,business
14-07-2015,4,1,26,business
15-07-2015,4,1,26,business
16-07-2015,4,1,33,business
17-07-2015,4,1,29,business
18-07-2015,4,1,35,business
19-07-2015,4,1,36,business
20-07-2015,4,1,24,business
21-07-2015,4,1,18,business
22-07-2015,4,1,19,business
23-07-2015,4,1,26,business
24-07-2015,4,1,21,business
25-07-2015,4,1,33,business
26-07-2015,4,1,24,business
27-07-2015,4,1,23,business
28-07-2015,4,1,33,business
29-07-2015,4,1,22,business
30-07-2015,4,1,41,business
31-07-2015,4,1,37,business
01-08-2015,4,1,30,business
02-08-2015,4,1,29,business
03-08-2015,4,1,21,business
04-08-2015,4,1,23,business
05-08-2015,4,1,29,business
06-08-2015,4,1,37,business
07-08-2015,4,1,18,business
08-08-2015,4,1,34,business
09-08-2015,4,1,40,business
10-08-2015,4,1,27,business
11-08-2015,4,1,26,business
12-08-2015,4,1,19,business
13-08-2015,4,1,30,business
14-08-2015,4,1,36,business
15-08-2015,4,1,27,business
16-08-2015,4,1,36,business
17-08-2015,4,1,27,business
18-08-2015,4,1,35,business
19-08-2015,4,1,23,business
20-08-2015,4,1,32,business
21-08-2015,4,1,35,business
22-08-2015,4,1,33,business
23-08-2015,4,1,23,business
24-08-2015,4,1,19,business
25-08-2015,4,1,24,business
26-08-2015,4,1,13,business
27-08-2015,4,1,16,business
28-08-2015,4,1,29,business
29-08-2015,4,1,30,business
30-08-2015,4,1,37,business
31-08-2015,4,1,19,business
01-09-2015,4,1,26,business
02-09-2015,4,1,26,business
03-09-2015,4,1,21,business
04-09-2015,4,1,23,business
05-09-2015,4,1,34,business
06-09-2015,4,1,26,business
07-09-2015,4,1,20,business
08-09-2015,4,1,24,business
09-09-2015,4,1,17,business
10-09-2015,4,1,25,business
11-09-2015,4,1,25,business
12-09-2015,4,1,28,business
13-09-2015,4,1,37,business
14-09-2015,4,1,19,business
15-09-2015,4,1,27,business
16-09-2015,4,1,24,business
17-09-2015,4,1,31,business
18-09-2015,4,1,33,business
19-09-2015,4,1,23,business
20-09-2015,4,1,26,business
21-09-2015,4,1,16,business
22-09-2015,4,1,22,business
23-09-2015,4,1,21,business
24-09-2015,4,1,23,business
25-09-2015,4,1,25,business
26-09-2015,4,1,21,business
27-09-2015,4,1,31,business
28-09-2015,4,1,21,business
29-09-2015,4,1,29,business
30-09-2015,4,1,23,business
01-10-2015,4,1,28,business
02-10-2015,4,1,26,business
03-10-2015,4,1,25,business
04-10-2015,4,1,28,business
05-10-2015,4,1,14,business
06-10-2015,4,1,24,business
07-10-2015,4,1,23,business
08-10-2015,4,1,37,business
09-10-2015,4,1,17,business
10-10-2015,4,1,26,business
11-10-2015,4,1,33,business
12-10-2015,4,1,16,business
13-10-2015,4,1,27,business
14-10-2015,4,1,16,business
15-10-2015,4,1,24,business
16-10-2015,4,1,21,business
17-10-2015,4,1,21,business
18-10-2015,4,1,23,business
19-10-2015,4,1,12,business
20-10-2015,4,1,19,business
21-10-2015,4,1,22,business
22-10-2015,4,1,24,business
23-10-2015,4,1,26,business
24-10-2015,4,1,31,business
25-10-2015,4,1,32,business
26-10-2015,4,1,18,business
27-10-2015,4,1,23,business
28-10-2015,4,1,19,business
29-10-2015,4,1,26,business
30-10-2015,4,1,21,business
31-10-2015,4,1,27,business
01-11-2015,4,1,31,business
02-11-2015,4,1,20,business
03-11-2015,4,1,20,business
04-11-2015,4,1,27,business
05-11-2015,4,1,20,business
06-11-2015,4,1,28,business
07-11-2015,4,1,22,business
08-11-2015,4,1,24,business
09-11-2015,4,1,15,business
10-11-2015,4,1,19,business
11-11-2015,4,1,25,business
12-11-2015,4,1,33,business
13-11-2015,4,1,26,business
14-11-2015,4,1,28,business
15-11-2015,4,1,28,business
16-11-2015,4,1,27,business
17-11-2015,4,1,19,business
18-11-2015,4,1,28,business
19-11-2015,4,1,22,business
20-11-2015,4,1,26,business
21-11-2015,4,1,26,business
22-11-2015,4,1,40,business
23-11-2015,4,1,22,business
24-11-2015,4,1,25,business
25-11-2015,4,1,23,business
26-11-2015,4,1,23,business
27-11-2015,4,1,26,business
28-11-2015,4,1,27,business
29-11-2015,4,1,29,business
30-11-2015,4,1,14,business
01-12-2015,4,1,11,business
02-12-2015,4,1,13,business
03-12-2015,4,1,17,business
04-12-2015,4,1,7,business
05-12-2015,4,1,18,business
06-12-2015,4,1,21,business
07-12-2015,4,1,14,business
08-12-2015,4,1,13,business
09-12-2015,4,1,13,business
10-12-2015,4,1,13,business
11-12-2015,4,1,21,business
12-12-2015,4,1,17,business
13-12-2015,4,1,26,business
14-12-2015,4,1,6,business
15-12-2015,4,1,19,business
16-12-2015,4,1,13,business
17-12-2015,4,1,11,business
18-12-2015,4,1,26,business
19-12-2015,4,1,17,business
20-12-2015,4,1,7,business
21-12-2015,4,1,22,business
22-12-2015,4,1,14,business
23-12-2015,4,1,19,business
24-12-2015,4,1,14,business
25-12-2015,4,1,21,business
26-12-2015,4,1,11,business
27-12-2015,4,1,22,business
28-12-2015,4,1,10,business
29-12-2015,4,1,14,business
30-12-2015,4,1,17,business
31-12-2015,4,1,28,business
01-01-2016,4,1,17,business
02-01-2016,4,1,23,business
03-01-2016,4,1,23,business
04-01-2016,4,1,13,business
05-01-2016,4,1,18,business
06-01-2016,4,1,13,business
07-01-2016,4,1,14,business
08-01-2016,4,1,18,business
09-01-2016,4,1,10,business
10-01-2016,4,1,17,business
11-01-2016,4,1,12,business
12-01-2016,4,1,21,business
13-01-2016,4,1,11,business
14-01-2016,4,1,15,business
15-01-2016,4,1,24,business
16-01-2016,4,1,13,business
